Fold,Test_File,True_Label,Predicted_Label,Count
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,B-Target,1
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Target,O,2
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,B-Time,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Agent,19
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Patient,10
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Agent,O,26
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-AgentPatient,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Benefactive,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Cargo,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Instrument,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Location,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Path,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Agent,9
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Patient,8
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,I-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Patient,O,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Target,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,B-Time,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Agent,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-AgentPatient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Benefactive,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Cargo,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Instrument,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Location,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Path,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Patient,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Source,0
5,events_p_80-ner-NL-HaNA_1.04.02_2665_0459-0460 - 1746 - no title,I-Source,I-Target,0
